contrast,sample,odds.ratio,SE,df,asymp.LCL,asymp.UCL,null,z.ratio,p.value
CX / CC,ASC399,0.7367493097388987,0.04583662337078258,Inf,0.6347980995460039,0.8550743075458862,1,-4.910538618297562,2.1619300052796538e-6
XC / CC,ASC399,1.599325179249264,0.15583760623266937,Inf,1.2665711185098163,2.019500517262795,1,4.819208779724421,2.1619300052796538e-6
XX / CC,ASC399,0.9405257025212842,0.06347105348023609,Inf,0.8002163060725135,1.1054368554981635,1,-0.9085962008357263,0.363563312717951
CX / CC,ASC399cse,2.6649938623727376,0.42519856785043697,Inf,1.8189207997953147,3.9046187647552224,1,6.143557051497327,2.4208101000764882e-9
XC / CC,ASC399cse,39.80659253375573,28.452963026839626,Inf,7.1912373414374064,220.34661545904837,1,5.15407769895597,3.823233778371807e-7
XX / CC,ASC399cse,59.68784749772907,60.023462537013735,Inf,5.374618969384577,662.863573995852,1,4.0662644975756495,4.777271388447129e-5
