	3287.104	3192.245	3079.069	3200.581	3067.354	3120.489	3181.335	3164.542	3162.16	3130.17	3195.909	3461.496			0.7381	0.7441	0.7563	0.7557	0.7511	0.7736	0.7353	0.7899	0.7517	0.7368	0.7405	0.7557			0.6471	0.6297	0.6555	0.6585	0.6525	0.6779	0.6518	0.713	0.6635	0.6456	0.6407	0.6689
	4360.572	4306.205	4191.038	4234.179	4271.494	4252.484	4262.739	4266.756	4277.563	4292.87	4334.892	4423.457			0.6968	0.6651	0.6626	0.6585	0.679	0.6747	0.6677	0.6851	0.6558	0.6432	0.6682	0.676			0.6859	0.6166	0.6218	0.622	0.6426	0.6411	0.639	0.6558	0.6192	0.6018	0.6351	0.644
																																								
A3_Fluo	1	2	3	4	5	6	7	8	9	10	11	12		A3_Abs	1	2	3	4	5	6	7	8	9	10	11	12		A3_Abs_Background	1	2	3	4	5	6	7	8	9	10	11	12
	16242.864	15225.143	15635.489	13003.935	13142.26	13258.702	14078.63	14171.472	14387.163	12059.8	12081.231	12299.966			1.0562	1.0044	1.0155	0.9846	0.9924	1.0014	1.0179	1.0108	0.9974	0.9302	0.9389	0.958			0.3023	0.3239	0.3137	0.4076	0.3904	0.391	0.3905	0.3815	0.3599	0.4108	0.4138	0.4038
	19591.67	20038.121	21225.977	15737.885	15451.925	19405.219	15266.291	15530.15	14455.598	13570.896	13746.201	13564.96			1.2099	1.1855	1.1445	1.1005	1.1218	1.2644	1.0467	1.1091	0.9881	1.0305	1.0005	1.0942			0.3873	0.3683	0.3547	0.4336	0.4214	0.5083	0.4205	0.439	0.3888	0.4407	0.4484	0.4942
	14163.304	13903.016	14869.205	13586.926	13232.008	13602.494	13766.443	13444.629	13862.789	12250.42	12913.914	11966.562			1.0094	0.9835	1.0107	0.9794	0.9809	1.0009	0.9867	0.9971	0.9854	0.9495	0.9367	0.9522			0.3691	0.3853	0.3827	0.4085	0.4131	0.4158	0.4152	0.4272	0.4209	0.4424	0.4438	0.4307
	16098.955	14721.518	14185.618	12221.803	12143.242	12908.856	11529.565	13121.443	12822.816	10289.287	11940.422	11804.829			1.2408	1.037	0.9906	0.9985	0.9543	1.0007	0.9331	0.979	0.9492	0.9387	0.9445	0.9719			0.4628	0.4052	0.3965	0.4601	0.4345	0.4453	0.4474	0.4277	0.4114	0.4763	0.4831	0.4564
	5304.052	5155.678	5000.363	3378.17	3945.114	3689.932	3007.658	3217.44	3441.448	3353.098	3367.582	3971.634			0.8615	0.844	0.8612	0.8166	0.8521	0.8437	0.8321	0.8341	0.8474	0.8166	0.8051	0.8134			0.6226	0.5992	0.6119	0.6349	0.6447	0.6731	0.657	0.6656	0.6624	0.6465	0.6752	0.6319
	2711.222	2726.037	2634.279	2592.9	2495.716	2532.614	2604.043	2569.767	2580.133	2880.67	2916.999	3019.059			0.7639	0.7765	0.7912	0.7746	0.7661	0.7952	0.7217	0.789	0.7807	0.7356	0.7419	0.7532			0.6549	0.6608	0.6594	0.6503	0.6385	0.6661	0.6356	0.6767	0.6591	0.655	0.6401	0.6527
	3330.101	3336.456	3441.974	3338.396	3346.506	3415.925	3335.524	3376.45	3352.477	3423.812	3371.085	3721.845			0.7125	0.7273	0.7297	0.7112	0.7204	0.7334	0.7362	0.7333	0.6997	0.6974	0.7212	0.6847			0.6283	0.6438	0.6419	0.6312	0.627	0.6475	0.6607	0.6513	0.608	0.6179	0.6328	0.5933
	4385.76	4129.1	4308.943	4523.577	4568.001	4556.369	4503.825	4475.074	4525.07	4469.477	4576.355	4649.04			0.738	0.818	0.739	0.6424	0.6352	0.6423	0.6187	0.6406	0.63	0.6351	0.6359	0.6341			0.7423	0.8481	0.7417	0.6178	0.5986	0.6091	0.5923	0.6151	0.6013	0.6143	0.6114	0.6077
																												
