experiment,plate_label,plate_key,sample_name,compound_name,unit,dose_idx,dose,y_mean,y_sd,n,y_err
Resazurin_Exp33,P679_A,A1,P679,A1,µM,4,0.01,0.771785948221641,0.14250744712432387,3,0.35400812360679906
Resazurin_Exp33,P679_A,A1,P679,A1,µM,5,0.04,0.7100301879540566,0.18723113042707132,3,0.46510791190753253
Resazurin_Exp33,P679_A,A1,P679,A1,µM,6,0.2,0.42163218038351946,0.14649660050895288,3,0.3639177299675124
Resazurin_Exp33,P679_A,A1,P679,A1,µM,7,1,0.17476902535318267,0.168154205962628,3,0.41771820442119645
Resazurin_Exp33,P679_A,A1,P679,A1,µM,8,5,0.7464973433420213,0.27269962213988463,3,0.6774234153377526
Resazurin_Exp33,P679_A,A2,P679,A2,µM,1,5e-4,0.7853360264457057,0.057505698198744765,3,0.14285207353603488
Resazurin_Exp33,P679_A,A2,P679,A2,µM,2,0.001,0.9703358088623265,0.033168993618602864,3,0.08239634790877741
Resazurin_Exp33,P679_A,A2,P679,A2,µM,3,0.004,0.9599863518235171,0.015318847402315835,3,0.03805412653264135
Resazurin_Exp33,P679_A,A2,P679,A2,µM,4,0.012,0.7392614184001457,0.05596491574776727,3,0.1390245577439586
Resazurin_Exp33,P679_A,A2,P679,A2,µM,5,0.037,0.11405723971134975,0.05942185200480426,3,0.1476120634671812
Resazurin_Exp33,P679_A,A2,P679,A2,µM,6,0.111,0.04385072459150664,0.020426788203727005,3,0.05074295490681503
Resazurin_Exp33,P679_A,A2,P679,A2,µM,7,0.33299999999999996,0.009192250198091532,0.014212499511333038,3,0.035305806014335535
Resazurin_Exp33,P679_A,A2,P679,A2,µM,8,1,0.006339252896384459,0.002718683538062868,3,0.006753584303216784
Resazurin_Exp33,P679_A,A3,P679,A3,NA,1,1.5e-4,0.9957544471318814,0.004923135682655731,3,0.012229747009348806
Resazurin_Exp33,P679_A,A3,P679,A3,NA,2,1.5e-4,0.7701920660046642,0.0189116004476343,3,0.04697901986152279
Resazurin_Exp33,P679_A,A3,P679,A3,NA,3,1.5e-4,0.7493008720286237,0.039098055494664136,3,0.09712495411040238
Resazurin_Exp33,P679_A,A3,P679,A3,NA,4,1.5e-4,0.7275827166381263,0.013644025293821182,3,0.033893637772456575
Resazurin_Exp33,P679_A,A3,P679,A3,NA,5,1.5e-4,0.9237439368588388,0.024273852847587027,3,0.06029959326816907
Resazurin_Exp33,P679_A,A3,P679,A3,NA,6,1.5e-4,0.808069549549228,0.027215172686415136,3,0.06760623680212137
Resazurin_Exp33,P679_A,A3,P679,A3,NA,7,1.5e-4,0.4396417783438402,0.03593156021107783,3,0.08925894376236608
Resazurin_Exp33,P679_A,A3,P679,A3,NA,8,1.5e-4,0.008010400164449212,0.008239244481807335,3,0.02046741793358841
Resazurin_Exp33,P679_A,A4,P679,A4,NA,1,1.5e-4,0.874714858624268,0.03719700895279653,3,0.092402492703956507
Resazurin_Exp33,P679_A,A4,P679,A4,NA,2,1.5e-4,0.7658665168465335,0.03538628557995493,3,0.08790440648793295
Resazurin_Exp33,P679_A,A4,P679,A4,NA,3,1.5e-4,0.7498836302957593,0.07577979393194739,3,0.18824744389501935
Resazurin_Exp33,P679_A,A4,P679,A4,NA,4,1.5e-4,0.771273635761888,0.0483075895580897,3,0.12000270498500708
Resazurin_Exp33,P679_A,A4,P679,A4,NA,5,1.5e-4,0.8932984109604876,0.09276311749481175,3,0.23043635842838867
Resazurin_Exp33,P679_A,A4,P679,A4,NA,6,1.5e-4,0.7410321348486784,0.08239622032393604,3,0.20468355821237852
Resazurin_Exp33,P679_A,A4,P679,A4,NA,7,1.5e-4,0.36691720277308953,0.042671430367018044,3,0.10600170938903776
Resazurin_Exp33,P679_A,A4,P679,A4,NA,8,1.5e-4,0.012424623655757127,0.013022015795218625,3,0.03234848051991105
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,1,1.5e-4,0.9764406638035297,0.016634836852584562,3,0.04132322555431948
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,2,3e-4,0.9570639695269348,0.03990547408879274,3,0.0991306930892457
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,3,0.0015999999999999999,0.9506073085294596,0.015305388706619495,3,0.0380206932791111
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,4,0.01,0.9467553264180557,0.03513702369083731,3,0.08728520562907371
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,5,0.04,0.9272374370476014,0.07171064428328768,3,0.17813911579802813
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,6,0.2,0.6676662792559444,0.042401066778391935,3,0.10533008900264748
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,7,1,0.6055006865053701,0.1639619938187169,3,0.4073041721388491
Resazurin_Exp33,P679cse_A,A1,P679cse,A1,µM,8,5,0.21858069909898428,0.20181485885297368,3,0.5013359016682418
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,1,5e-4,0.7241890050612598,0.014195518152851246,3,0.03526362198133417
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,2,0.001,0.9874073112614342,0.018562805316754964,3,0.04611256472323054
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,3,0.004,0.9247592401203627,0.0172165284500926,3,0.042768227588297486
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,4,0.012,0.5986351778112706,0.07813376021177124,3,0.1940950203029184
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,5,0.037,0.02464787160807778,0.007695314445536031,3,0.019116220817933138
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,6,0.111,0.009953172181158524,0.009558649720554044,3,0.023745002244240056
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,7,0.33299999999999996,0.005727272865651633,0.0049692394149576545,3,0.012344275029412457
Resazurin_Exp33,P679cse_A,A2,P679cse,A2,µM,8,1,0.018209565731428644,0.0017498050553444036,3,0.004346756726192407
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,1,1.5e-4,0.9653529077692744,0.02287388915042372,3,0.05682189065296428
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,2,1.5e-4,0.7768338209707857,0.008749527360967263,3,0.02173503087737012
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,3,1.5e-4,0.6832000147980049,0.03541535676558821,3,0.08797662331648988
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,4,1.5e-4,0.7314591122199292,0.03276225803280172,3,0.08138596070137795
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,5,1.5e-4,0.9596650468310818,0.04971209015606736,3,0.12349167788661929
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,6,1.5e-4,0.904105342238701,0.03049451990257018,3,0.07575258689169559
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,7,1.5e-4,0.29310150172452576,0.007523503283048572,3,0.018689418229898374
Resazurin_Exp33,P679cse_A,A3,P679cse,A3,NA,8,1.5e-4,0.0064718048094249536,0.006062433322715374,3,0.01505991924192912
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,1,1.5e-4,0.8797763817608231,0.10615177894910185,3,0.26369563725684875
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,2,1.5e-4,0.8164522793194652,0.0634061170908918,3,0.15750952662114148
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,3,1.5e-4,0.7022898361443618,0.03785964457976759,3,0.09404857085406465
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,4,1.5e-4,0.7048793857525398,0.04546559494368162,3,0.11294279898676463
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,5,1.5e-4,0.8451806867422088,0.05838229906731158,3,0.14502967081179483
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,6,1.5e-4,0.7459413263764907,0.018872423433709887,3,0.046881698763799384
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,7,1.5e-4,0.09418065079181588,0.05188943340180327,3,0.1289004983547767
Resazurin_Exp33,P679cse_A,A4,P679cse,A4,NA,8,1.5e-4,0.0031813379268285295,0.003393695380658313,3,0.008430406677286208
Resazurin_Exp33,P698_A,A1,P698,A1,µM,1,1.5e-4,0.9524875095536638,0.04361942548026343,3,0.10835665980040564
Resazurin_Exp33,P698_A,A1,P698,A1,µM,2,3e-4,0.9148154828027971,0.06982407156104739,3,0.17345260935275156
Resazurin_Exp33,P698_A,A1,P698,A1,µM,3,0.0015999999999999999,0.9415857303376935,0.03280599812895901,3,0.08149461712375784
Resazurin_Exp33,P698_A,A1,P698,A1,µM,4,0.01,0.9024931186259505,0.02413030302463369,3,0.0599429957394556
Resazurin_Exp33,P698_A,A1,P698,A1,µM,5,0.04,0.8976012931571749,0.05357268628617202,3,0.13308193032324964
Resazurin_Exp33,P698_A,A1,P698,A1,µM,6,0.2,0.2006325635071629,0.06578502660262836,3,0.16341906545208781
Resazurin_Exp33,P698_A,A1,P698,A1,µM,7,1,0.05880458660985241,0.06527823832086897,3,0.16216013356949616
Resazurin_Exp33,P698_A,A1,P698,A1,µM,8,5,0.40287176900715466,0.10129211411464176,3,0.2516235605750995
Resazurin_Exp33,P698_A,A2,P698,A2,µM,1,5e-4,0.6953424433769833,0.025868580326758164,3,0.06426111593914263
Resazurin_Exp33,P698_A,A2,P698,A2,µM,2,0.001,0.7335556537671553,0.01645140074917131,3,0.040867545012134084
Resazurin_Exp33,P698_A,A2,P698,A2,µM,3,0.004,0.9833153386537169,0.01983787150302501,3,0.049280004721521636
Resazurin_Exp33,P698_A,A2,P698,A2,µM,4,0.012,0.974295097956281,0.027494038769293162,3,0.06829897855512679
Resazurin_Exp33,P698_A,A2,P698,A2,µM,5,0.037,0.5691554496450616,0.10459487425939469,3,0.2598280716035462
Resazurin_Exp33,P698_A,A2,P698,A2,µM,6,0.111,0.235247391400793,0.06719754716609007,3,0.16692796105240587
Resazurin_Exp33,P698_A,A2,P698,A2,µM,7,0.33299999999999996,0.11862013786370261,0.06056222951897565,3,0.15044491825576645
Resazurin_Exp33,P698_A,A2,P698,A2,µM,8,1,0.009455917003261663,0.012085302763628555,3,0.030021556353050177
Resazurin_Exp33,P698_A,A3,P698,A3,NA,1,1.5e-4,0.934065885572173,0.057721192386767546,3,0.1433873907751653
Resazurin_Exp33,P698_A,A3,P698,A3,NA,2,1.5e-4,0.8076789023299681,0.010525253756003996,3,0.026146179781031332
Resazurin_Exp33,P698_A,A3,P698,A3,NA,3,1.5e-4,0.7913316469901966,0.0445212758341825,3,0.11059698027493138
Resazurin_Exp33,P698_A,A3,P698,A3,NA,4,1.5e-4,0.8039321309655239,0.018159781879120176,3,0.045111399003082704
Resazurin_Exp33,P698_A,A3,P698,A3,NA,5,1.5e-4,0.9587119204374077,0.015279850389176508,3,0.03795725258165632
Resazurin_Exp33,P698_A,A3,P698,A3,NA,6,1.5e-4,0.944502251116239,0.027174676810617165,3,0.06750563946988128
Resazurin_Exp33,P698_A,A3,P698,A3,NA,7,1.5e-4,0.20109672056638592,0.020777881874951217,3,0.05161511993585998
Resazurin_Exp33,P698_A,A3,P698,A3,NA,8,1.5e-4,0.006709740174770765,0.007417573838305087,3,0.01842627490142631
Resazurin_Exp33,P698_A,A4,P698,A4,NA,1,1.5e-4,0.7032322844151123,0.016468060255318225,3,0.04090892951961277
Resazurin_Exp33,P698_A,A4,P698,A4,NA,2,1.5e-4,0.7026282346604705,0.00967952867044394,3,0.024045282202218323
Resazurin_Exp33,P698_A,A4,P698,A4,NA,3,1.5e-4,0.6910264279186389,0.025202483855498257,3,0.06260644057522208
Resazurin_Exp33,P698_A,A4,P698,A4,NA,4,1.5e-4,0.6803922712954946,0.01179950492833584,3,0.029311595172462936
Resazurin_Exp33,P698_A,A4,P698,A4,NA,5,1.5e-4,0.9727916924364612,0.024867511223024268,3,0.061774322426489156
Resazurin_Exp33,P698_A,A4,P698,A4,NA,6,1.5e-4,0.6008413791557169,0.06764695899246255,3,0.16804436191840433
Resazurin_Exp33,P698_A,A4,P698,A4,NA,7,1.5e-4,0.1379021149242576,0.0777175951456419,3,0.19306120896783344
Resazurin_Exp33,P698_A,A4,P698,A4,NA,8,1.5e-4,0.006179722442105248,0.005882686088197815,3,0.01461340235808122
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,1,1.5e-4,0.9121596458917819,0.015378104548705281,3,0.03820132944467808
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,2,3e-4,0.9485202319806444,0.0781872251297423,3,0.19422783452190595
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,3,0.0015999999999999999,0.8438303574109348,0.03977441846106511,3,0.09880513286207036
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,4,0.01,0.8264934869308602,0.13891635931612156,3,0.3450873669562368
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,5,0.04,0.872537224262601,0.034488404934901296,3,0.0856739473169045
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,6,0.2,0.5762252239002691,0.04930051795421747,3,0.12246927585889586
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,7,1,0.3499659974551949,0.10645997600224688,3,0.2644612411792166
Resazurin_Exp33,P698cse_A,A1,P698cse,A1,µM,8,5,0.02280367224091275,0.03647096962462747,3,0.09059891102863787
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,1,5e-4,0.626811771615715,0.06074833322109178,3,0.1509072254804895
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,2,0.001,0.9871119098188796,0.018488554455624997,3,0.04592811535896765
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,3,0.004,0.7726631602513766,0.09137119101000317,3,0.22697862135549163
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,4,0.012,0.09737530937601753,0.030158808597768098,3,0.07491863377917582
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,5,0.037,0.022237773993160254,0.0030189805509263793,3,0.007499563437597006
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,6,0.111,0.010721524866847415,0.006155142484091371,3,0.01529022156592798
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,7,0.33299999999999996,0.003983698345300457,0.003533555540617671,3,0.008777838575012683
Resazurin_Exp33,P698cse_A,A2,P698cse,A2,µM,8,1,0.01567628161812183,3.8967743460768556e-4,3,9.680124107270749e-4
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,1,1.5e-4,0.9353317547998998,0.025531553356845652,3,0.06342389453330602
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,2,1.5e-4,0.7426481999029192,0.037857264791850226,3,0.09404265913315316
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,3,1.5e-4,0.6468334916982816,0.004947709938517781,3,0.012290792845073926
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,4,1.5e-4,0.7644896563581396,0.04572629693446461,3,0.11359041863359705
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,5,1.5e-4,0.9759253884824732,0.02105360367303201,3,0.05230005085242408
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,6,1.5e-4,0.9194484791461347,0.022422108083821786,3,0.05569960426796362
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,7,1.5e-4,0.2834546534412169,0.012153348134526863,3,0.030190590425008705
Resazurin_Exp33,P698cse_A,A3,P698cse,A3,NA,8,1.5e-4,0.006027208694925565,0.00522145967636297,3,0.012970824892436927
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,1,1.5e-4,0.8698517744594104,0.13608327280165167,3,0.3380495899049909
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,2,1.5e-4,0.6982653515846388,0.11671864421444982,3,0.28994518575748424
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,3,1.5e-4,0.5280457871367487,0.17533689340838068,3,0.43556098917690633
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,4,1.5e-4,0.5902653880940951,0.14465651809765276,3,0.3593467118568734
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,5,1.5e-4,0.38481904715452997,0.20393877375487934,3,0.5066119987726142
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,6,1.5e-4,0.2834348182128564,0.10999819439861395,3,0.27325066293004086
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,7,1.5e-4,0.02353587096873564,0.03448544192270133,3,0.08566658678655818
Resazurin_Exp33,P698cse_A,A4,P698cse,A4,NA,8,1.5e-4,0.0064973640457725934,0.005908948737805172,3,0.01467864239638134
