experiment,plate_label,plate_key,sample_name,compound_name,unit,dose_idx,dose,y_mean,y_sd,n,y_err
Resazurin_Exp30,ASC390_A,A4,ASC390,A4,µM,2,1e-4,0.6623384427946353,0.1678579806334351,3,0.4169823399097727
Resazurin_Exp30,ASC390_A,A4,ASC390,A4,µM,3,4e-4,0.7167805201451604,0.18397837896911595,3,0.45702762934387475
Resazurin_Exp30,ASC390_A,A4,ASC390,A4,µM,4,0.002,0.9750672987421579,0.0013724264627973976,3,0.0034092963328391265
Resazurin_Exp30,ASC390_A,A4,ASC390,A4,µM,5,0.006,0.9826094646434146,0.024846483786796558,3,0.06172208737917447
Resazurin_Exp30,ASC390_A,A4,ASC390,A4,µM,6,0.025,0.6991695342577333,0.016121712639443987,3,0.040048554345644756
Resazurin_Exp30,ASC390_A,A4,ASC390,A4,µM,7,0.1,0.02148430002244603,0.005191798769770751,3,0.012897143115806491
Resazurin_Exp30,ASC390_A,A4,ASC390,A4,µM,8,0.4,0.002965626415935742,0.0033090348926090056,3,0.008220098366227734
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,1,8.000000000000001e-6,0.868604298293466,0.1140737805542934,3,0.28337498019685176
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,2,1.6000000000000003e-5,0.8231287025026045,0.12156500761424816,3,0.3019842198437699
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,3,3.1e-5,0.8352351752419076,0.14331897177662462,3,0.3560240625995944
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,4,6.3e-5,0.7048060797315052,0.0523615268326691,3,0.13007324344986013
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,5,1.25e-4,0.08462233586547363,0.07399860336772131,3,0.18382272124261148
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,6,2.5e-4,0.4020064895851008,0.027071688541401708,3,0.06724980242645527
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,7,5e-4,0.2550308069299274,0.07692489731859319,3,0.19109203840163919
Resazurin_Exp30,ASC390_B,B1,ASC390,B1,µM,8,0.001,0.14653918188616583,0.00707410418990329,3,0.017573048994989782
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,1,8.000000000000001e-6,0.7729555921662785,0.017770947728185958,3,0.0441454814251306
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,2,1.6000000000000003e-5,1,0,3,0
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,3,3.1e-5,1,0,3,0
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,4,6.3e-5,1,0,3,0
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,5,1.25e-4,1,0,3,0
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,6,2.5e-4,0.9272219475404426,0.1259861648048822,3,0.3129669831506
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,7,5e-4,0.5880771434149048,0.1397261271054428,3,0.3470989416594505
Resazurin_Exp30,ASC390_B,B2,ASC390,B2,µM,8,0.001,0.20510888851994363,0.015786846294342034,3,0.039216700229380994
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,1,8.000000000000001e-6,0.97481722382912,0.03544436395756864,3,0.08804868117600044
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,2,1.6000000000000003e-5,0.8452197157568107,0.03534568788364261,3,0.08780355621951333
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,3,3.1e-5,0.8614370721473135,0.02020562017533537,3,0.050193543066853905
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,4,6.3e-5,0.4917308288112042,0.030571603133362563,3,0.0759440722522505
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,5,1.25e-4,0.19197279207750792,0.02031291344255609,3,0.05046007431817381
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,6,2.5e-4,0.07813412412630695,0.005341225091933035,3,0.013268338677817975
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,7,5e-4,0.030714711004993116,0.004217190015490968,3,0.010476080755098073
Resazurin_Exp30,ASC390_B,B3,ASC390,B3,µM,8,0.001,0.0029612673055146297,0.0036794611623258717,3,0.009140288232254401
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,1,8.000000000000001e-6,0.9390235595941391,0.03724102494117667,3,0.09251183448061158
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,2,1.6000000000000003e-5,0.9241754055956448,0.03356817149895143,3,0.08338796073504785
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,3,3.1e-5,0.9690668788042367,0.017243940941523518,3,0.04283632399203407
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,4,6.3e-5,0.8857348430424274,0.011308576281199117,3,0.02809206080633203
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,5,1.25e-4,0.6878456413834547,0.15940535040971163,3,0.3959848424075406
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,6,2.5e-4,0.5357967267497628,0.06420161008926666,3,0.15948564077783778
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,7,5e-4,0.4155513516698023,0.15218108682625855,3,0.3780387768002602
Resazurin_Exp30,ASC390_B,B4,ASC390,B4,µM,8,0.001,0.15856865192650013,0.04714023908441235,3,0.11710284565051558
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,1,0.4,0.7374554606683145,0.007572824852663604,3,0.018811939800981795
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,2,0.8,0.9437169862180903,0.019626976973338924,3,0.04875611366712657
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,3,1.6,0.9723179187767765,0.03367909824534691,3,0.08366351804901062
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,4,3.1,0.9633506539190214,0.014049900005324733,3,0.03490188644954833
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,5,6.25,0.8443879390605972,0.09065753305882487,3,0.22520579672567914
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,6,12.5,0.05251232610112851,0.05449042297266532,3,0.13536171463562444
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,7,25,0.06511012718968716,0.11143483166274486,3,0.2768194677359742
Resazurin_Exp30,ASC390cse_A,A1,ASC390cse,A1,µM,8,50,0.055129531598598285,0.05754158958309351,3,0.14294123267742254
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,1,1e-4,0.9984426122375901,0.0013778062516207332,3,0.003422660469136428
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,2,2e-4,0.32324750608000236,0.003184462394144197,3,0.007910643124944343
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,3,0.001,0.174429721140504,0.006285983673292988,3,0.015615249098273979
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,4,0.004,0.3813436700834042,0.004206235443580969,3,0.010448868089900363
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,5,0.016,0.41538268355639113,0.007214815243777883,3,0.01792259463037979
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,6,0.063,0.37658981543649195,0.015754702593400408,3,0.03913685084967668
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,7,0.25,0.2999968607791355,0.006529545755285798,3,0.01622029085130474
Resazurin_Exp30,ASC390cse_A,A2,ASC390cse,A2,µM,8,1,0.09604244513077599,0.12166428774178747,3,0.3022308453526176
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,1,0.025,0.7046778440772751,0.0031562233748707114,3,0.007840493512224234
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,2,0.05,0.8452282004250177,0.09374574342990033,3,0.23287733657028614
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,3,0.2,0.9862995234455108,0.020807291212627487,3,0.0516881767806592
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,4,0.8,0.8255281147458406,0.0829766993339999,3,0.20612554801215763
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,5,3.125,0.24292015723543758,0.06894875355983238,3,0.17127819889615942
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,6,12.5,0.030717343376596786,0.0456300616550016,3,0.11335135694668215
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,7,50,0.10581765407399583,0.13361681721512603,3,0.3319225745681453
Resazurin_Exp30,ASC390cse_A,A3,ASC390cse,A3,µM,8,200,0.15962557511973796,0.12418706674744964,3,0.30849777581899507
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,1,5e-5,0.7267921111534671,0.019182646545508802,3,0.04765233569487561
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,2,1e-4,0.7910845414657455,0.023952760512484773,3,0.05950195568958759
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,3,4e-4,0.7899024256144095,0.0070715167828763244,3,0.01756662151961845
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,4,0.002,0.7834036636528396,0.006573215313837572,3,0.016328772048558694
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,5,0.006,0.9808729892343545,0.004735003813690292,3,0.011762401538869687
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,6,0.025,0.9189506341155199,0.10448465059390198,3,0.25955426083936844
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,7,0.1,0.01836999956304088,0.003298358515262029,3,0.008193576774635234
Resazurin_Exp30,ASC390cse_A,A4,ASC390cse,A4,µM,8,0.4,0.0029532518505069843,0.0032790820378665203,3,0.008145691350187346
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,1,8.000000000000001e-6,0.9769371090716837,0.025037646975212106,3,0.06219696306461597
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,2,1.6000000000000003e-5,0.8838869625871717,0.010272536153033925,3,0.025518394453070234
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,3,3.1e-5,0.8656629041754613,0.0540278027677166,3,0.13421250233829365
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,4,6.3e-5,0.7353578595375452,0.04598960819048329,3,0.1142445200546014
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,5,1.25e-4,0.19731182204122108,0.17898213452732226,3,0.44461627010889204
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,6,2.5e-4,0.18828568352570818,0.07836725669587263,3,0.19467505772463578
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,7,5e-4,0.08439397871956206,0.10058835315540902,3,0.24987532143621188
Resazurin_Exp30,ASC390cse_B,B1,ASC390cse,B1,µM,8,0.001,0.06626718110465224,0.021237146457339783,3,0.05275599640464267
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,1,8.000000000000001e-6,0.9447660508901802,0.009176817533549536,3,0.022796478508942054
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,2,1.6000000000000003e-5,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,3,3.1e-5,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,4,6.3e-5,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,5,1.25e-4,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,6,2.5e-4,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,7,5e-4,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B2,ASC390cse,B2,µM,8,0.001,0.6383780143996897,0.07480730236058035,3,0.18583164090822712
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,1,8.000000000000001e-6,0.9773741198153924,0.02271965764278128,3,0.05643875834848959
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,2,1.6000000000000003e-5,0.9447241441971772,0.023427029825560507,3,0.058195968263974614
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,3,3.1e-5,0.9082090477245992,0.028222617725659357,3,0.07010886901662375
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,4,6.3e-5,0.5186701487228315,0.03175668657028387,3,0.0788879827094774
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,5,1.25e-4,0.17249327812158047,0.03164954806558807,3,0.07862183590958204
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,6,2.5e-4,0.09708282915168877,0.019452852160851464,3,0.048323563653875024
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,7,5e-4,0.07470593790954326,0.015839498174941992,3,0.039347494751573925
Resazurin_Exp30,ASC390cse_B,B3,ASC390cse,B3,µM,8,0.001,0.004881605711272773,0.006355863561542455,3,0.015788840363967376
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,1,8.000000000000001e-6,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,2,1.6000000000000003e-5,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,3,3.1e-5,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,4,6.3e-5,1,0,3,0
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,5,1.25e-4,0.8742599939617776,0.036933497297008844,3,0.09174789346232856
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,6,2.5e-4,0.6166578105862197,0.09545588481244817,3,0.23712556327109807
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,7,5e-4,0.531327247095701,0.04491348935212399,3,0.11157129266590811
Resazurin_Exp30,ASC390cse_B,B4,ASC390cse,B4,µM,8,0.001,0.33995531491697195,0.02777787003674482,3,0.06900405451037733
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,1,0.4,0.9227822142263409,0.013434274921262467,3,0.03337258896192979
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,2,0.8,0.9598723787770496,0.01296473050673619,3,0.03220617597446334
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,3,1.6,0.9796720310726803,0.018381230977334295,3,0.0456615090591895
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,4,3.1,0.8948471945668515,0.012628433473356886,3,0.031370767831496046
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,5,6.25,0.5637738802517676,0.012788898707025582,3,0.03176938556987728
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,6,12.5,0.053976815328415556,0.040492307329349914,3,0.10058846767262242
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,7,25,0.06692082183004323,0.0971309267746914,3,0.24128659817827075
Resazurin_Exp30,ASC397_A,A1,ASC397,A1,µM,8,50,0.0522503616277539,0.01965945220560921,3,0.04883678661630705
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,1,1e-4,0.9253946775533668,0.10690583247895552,3,0.2655688100670367
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,2,2e-4,0.142956689948304,0.0036928524039188315,3,0.009173553920502632
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,3,0.001,0.01732824326476384,0.015859758917412873,3,0.039397825226013906
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,4,0.004,0.20278088178344764,0.008921206816536166,3,0.0221615062872816
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,5,0.016,0.2291758122598597,0.002720720671744905,3,0.00675864482382021
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,6,0.063,0.17153670597396578,0.0026899472816011025,3,0.006682199484845584
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,7,0.25,0.1433331421645846,0.004054379185014047,3,0.010071636231228963
Resazurin_Exp30,ASC397_A,A2,ASC397,A2,µM,8,1,0.07843190757458117,0.025631669901927976,3,0.06367259781851517
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,1,0.025,0.9234025553878006,0.008474481507740777,3,0.02105177910090966
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,2,0.05,0.9622158979109628,0.029437458902735497,3,0.07312670179838575
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,3,0.2,0.9805365170327596,0.0183132008191175,3,0.04549251277762682
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,4,0.8,0.6798336379185326,0.13604339962803597,3,0.337950539450725
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,5,3.125,0.26773318659525935,0.203192433864744,3,0.5047579877057454
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,6,12.5,0.03480240550485368,0.052340096735467245,3,0.13002000813723452
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,7,50,0.09810234113695318,0.11648733983953959,3,0.2893705938368769
Resazurin_Exp30,ASC397_A,A3,ASC397,A3,µM,8,200,0.1380438770980234,0.10428398658798643,3,0.25905578381488276
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,1,5e-5,0.9161520482208305,0.010072862328077447,3,0.02502237717444641
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,2,1e-4,0.9449364456877767,0.007980807707456858,3,0.01982542539632128
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,3,4e-4,0.9691450787546813,0.012539767560807855,3,0.031150509494386244
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,4,0.002,0.9920111107067634,0.008524523896480736,3,0.021176091285964666
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,5,0.006,0.9550651019884875,0.026294139779338296,3,0.06531826422388877
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,6,0.025,0.5658012743135196,0.03657037274897324,3,0.09084584207849103
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,7,0.1,0.018965775150439117,0.0014308762208129259,3,0.0035544935809681813
Resazurin_Exp30,ASC397_A,A4,ASC397,A4,µM,8,0.4,0.0011586335672448128,0.0015707185429058685,3,0.003901881166977997
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,1,8.000000000000001e-6,0.9689594816284226,0.048762248130170625,3,0.12113213948988387
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,2,1.6000000000000003e-5,0.748657179559731,0.13035728998724744,3,0.32382546005889506
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,3,3.1e-5,0.5570369658544994,0.042830137873509436,3,0.10639596069105087
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,4,6.3e-5,0.5329800391453113,0.05404132660278353,3,0.13424609740699092
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,5,1.25e-4,0.3935789537641453,0.06199600698933492,3,0.15400661894014392
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,6,2.5e-4,0.20118030816445912,0.06903855070562047,3,0.17150126737241916
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,7,5e-4,0.06568401715600848,0.060977517773856314,3,0.1514765514709625
Resazurin_Exp30,ASC397_B,B1,ASC397,B1,µM,8,0.001,0.09718867109574583,0.03345649823907742,3,0.08311054897880073
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,1,8.000000000000001e-6,0.9466748221517007,0.08124122653404112,3,0.2018143945820631
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,2,1.6000000000000003e-5,0.9686392110534279,0.027622400277794047,3,0.06861784621913099
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,3,3.1e-5,0.9429538821049389,0.014856071464098198,3,0.03690452737242427
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,4,6.3e-5,0.8581460152142507,0.07423286060364687,3,0.18440464847662455
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,5,1.25e-4,0.9566352675408392,0.03882376625045214,3,0.09644358185492788
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,6,2.5e-4,0.8952195078795256,0.05281763292375387,3,0.13120627379128283
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,7,5e-4,0.904247182379068,0.03349810890576,3,0.083213915605118
Resazurin_Exp30,ASC397_B,B2,ASC397,B2,µM,8,0.001,0.6350283166677217,0.037746892980278696,3,0.09376848035371411
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,1,8.000000000000001e-6,0.9061574226386929,0.10250887230892097,3,0.25464615549158975
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,2,1.6000000000000003e-5,0.9638793177141286,0.04255687184764206,3,0.10571713025085358
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,3,3.1e-5,0.6823817292699116,0.021036798856141455,3,0.052258305373047195
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,4,6.3e-5,0.36748149927191015,0.02488768699444647,3,0.0618244418211427
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,5,1.25e-4,0.1416656186537186,0.009241308314481963,3,0.022956682489916527
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,6,2.5e-4,0.047260723046053,0.009181553694975067,3,0.02280824378614815
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,7,5e-4,0.0262032586917376,0.00852418800521056,3,0.02117525688579337
Resazurin_Exp30,ASC397_B,B3,ASC397,B3,µM,8,0.001,0.005928439885377377,0.00513812956691092,3,0.012763821425022808
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,1,8.000000000000001e-6,0.9799635060755861,0.02121221953028641,3,0.05269407448511135
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,2,1.6000000000000003e-5,0.9392164857688332,0.011462593040587868,3,0.028474659646571206
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,3,3.1e-5,0.8630843581294028,0.09687333441126432,3,0.24064670327402268
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,4,6.3e-5,0.7312559400090992,0.023287579312633543,3,0.05784955398588981
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,5,1.25e-4,0.5532881496233549,0.0335245873475573,3,0.08327969170093505
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,6,2.5e-4,0.37863604885071234,0.03764192676182686,3,0.09350772981199808
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,7,5e-4,0.32488840715673134,0.05284115486636738,3,0.13126470553598268
Resazurin_Exp30,ASC397_B,B4,ASC397,B4,µM,8,0.001,0.2964088514204493,0.01980718381056211,3,0.049203772267387945
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,1,0.4,0.8943672805552456,0.015216786800870775,3,0.03780059394370776
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,2,0.8,0.9342267266850088,0.021739570149949608,3,0.0540040860467316
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,3,1.6,0.9560114852320298,0.038168948533722116,3,0.09481692447047659
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,4,3.1,0.9432023780792111,0.029497305398892563,3,0.07327536873640562
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,5,6.25,0.8944566068744354,0.032940350785297695,3,0.08182836762404261
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,6,12.5,0.13014933147852314,0.10462746170692301,3,0.259909023310881
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,7,25,0.056397113610145475,0.08924790095018083,3,0.2217040764449023
Resazurin_Exp30,ASC397cse_A,A1,ASC397cse,A1,µM,8,50,0.036199269746911164,0.018716219480316654,3,0.04649366663245076
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,1,1e-4,0.9948000989395677,0.005297879710896669,3,0.013160662782155351
Resazurin_Exp30,ASC397cse_A,A2,ASC397cse,A2,µM,2,2e-4,0.1780834725378961,0.001139867799546172,3,0.002831588587262512
